Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-09 12:10:00-04:00,348.17498779296875,348.75,346.8500061035156,346.9219055175781,949917,0.0,0.0
2026-04-09 12:15:00-04:00,346.9399108886719,348.3699951171875,346.8699951171875,348.2099914550781,778484,0.0,0.0
2026-04-09 12:20:00-04:00,348.2049865722656,348.3500061035156,347.55999755859375,347.7749938964844,610100,0.0,0.0
2026-04-09 12:25:00-04:00,347.75,347.9599914550781,347.07000732421875,347.9585876464844,544168,0.0,0.0
2026-04-09 12:30:00-04:00,347.94000244140625,348.0350036621094,346.1000061035156,346.5299987792969,649621,0.0,0.0
2026-04-09 12:35:00-04:00,346.510009765625,346.75,345.8399963378906,345.9800109863281,508315,0.0,0.0
2026-04-09 12:40:00-04:00,345.9750061035156,347.19879150390625,345.76031494140625,346.6050109863281,565996,0.0,0.0
2026-04-09 12:45:00-04:00,346.5799865722656,346.5799865722656,345.4100036621094,345.80999755859375,513922,0.0,0.0
2026-04-09 12:50:00-04:00,345.82000732421875,347.0299987792969,345.79400634765625,346.904296875,482724,0.0,0.0
2026-04-09 12:55:00-04:00,346.8599853515625,347.57000732421875,346.28009033203125,346.8699951171875,550040,0.0,0.0
2026-04-09 13:00:00-04:00,346.889892578125,347.1499938964844,346.4949951171875,347.1499938964844,277326,0.0,0.0
2026-04-09 13:05:00-04:00,347.19000244140625,348.1199951171875,347.1700134277344,347.9200134277344,476274,0.0,0.0
2026-04-09 13:10:00-04:00,347.8699951171875,348.19000244140625,347.25,347.30999755859375,459911,0.0,0.0
2026-04-09 13:15:00-04:00,347.29998779296875,348.239990234375,347.0799865722656,347.9649963378906,554239,0.0,0.0
2026-04-09 13:20:00-04:00,347.956787109375,348.0498962402344,347.489990234375,347.6817932128906,341968,0.0,0.0
2026-04-09 13:25:00-04:00,347.68011474609375,348.08990478515625,347.4100036621094,347.7300109863281,342945,0.0,0.0
2026-04-09 13:30:00-04:00,347.739990234375,347.94000244140625,346.5199890136719,347.30999755859375,551321,0.0,0.0
2026-04-09 13:35:00-04:00,347.3349914550781,348.1700134277344,347.30999755859375,348.07501220703125,397971,0.0,0.0
2026-04-09 13:40:00-04:00,348.07501220703125,348.70001220703125,347.989990234375,348.32000732421875,487532,0.0,0.0
2026-04-09 13:45:00-04:00,348.3399963378906,348.8500061035156,348.0899963378906,348.260009765625,457357,0.0,0.0
2026-04-09 13:50:00-04:00,348.2300109863281,348.5799865722656,347.5799865722656,348.3800048828125,487092,0.0,0.0
2026-04-09 13:55:00-04:00,348.3599853515625,348.3999938964844,347.4800109863281,347.94000244140625,357114,0.0,0.0
2026-04-09 14:00:00-04:00,347.94000244140625,347.96990966796875,345.45001220703125,345.6050109863281,820993,0.0,0.0
2026-04-09 14:05:00-04:00,345.6400146484375,347.05999755859375,345.4700012207031,347.0537109375,752035,0.0,0.0
2026-04-09 14:10:00-04:00,347.0350036621094,347.260009765625,346.260009765625,346.5450134277344,455821,0.0,0.0
2026-04-09 14:15:00-04:00,346.5400085449219,347.1499938964844,346.260009765625,346.7898864746094,375396,0.0,0.0
2026-04-09 14:20:00-04:00,346.7755126953125,346.7900085449219,345.0700988769531,345.739990234375,537509,0.0,0.0
2026-04-09 14:25:00-04:00,345.7398986816406,345.8399963378906,345.29998779296875,345.69500732421875,328175,0.0,0.0
2026-04-09 14:30:00-04:00,345.69000244140625,346.05999755859375,345.2200012207031,345.6050109863281,460615,0.0,0.0
2026-04-09 14:35:00-04:00,345.54998779296875,346.19000244140625,345.340087890625,346.010009765625,378614,0.0,0.0
2026-04-09 14:40:00-04:00,345.9742126464844,346.19000244140625,345.3500061035156,345.7850036621094,438859,0.0,0.0
2026-04-09 14:45:00-04:00,345.80499267578125,346.1000061035156,345.04998779296875,345.42999267578125,351296,0.0,0.0
2026-04-09 14:50:00-04:00,345.44000244140625,345.57000732421875,344.7699890136719,345.1600036621094,536289,0.0,0.0
2026-04-09 14:55:00-04:00,345.2099914550781,345.70001220703125,345.1903991699219,345.4100036621094,366055,0.0,0.0
2026-04-09 15:00:00-04:00,345.4200134277344,346.5799865722656,345.3599853515625,346.1400146484375,650570,0.0,0.0
2026-04-09 15:05:00-04:00,346.1199951171875,346.3620910644531,344.95001220703125,345.3699951171875,536767,0.0,0.0
2026-04-09 15:10:00-04:00,345.32501220703125,346.07989501953125,344.6499938964844,344.7699890136719,540586,0.0,0.0
2026-04-09 15:15:00-04:00,344.75,345.70001220703125,344.489990234375,344.79998779296875,636656,0.0,0.0
2026-04-09 15:20:00-04:00,344.7799987792969,345.5299987792969,344.6099853515625,345.45001220703125,576052,0.0,0.0
2026-04-09 15:25:00-04:00,345.4549865722656,345.6199951171875,344.7699890136719,345.6000061035156,518889,0.0,0.0
2026-04-09 15:30:00-04:00,345.614990234375,346.4700012207031,345.32000732421875,345.3299865722656,628018,0.0,0.0
2026-04-09 15:35:00-04:00,345.3599853515625,346.17999267578125,345.1000061035156,345.8999938964844,462428,0.0,0.0
2026-04-09 15:40:00-04:00,345.860107421875,346.07000732421875,345.510009765625,345.8606872558594,386985,0.0,0.0
2026-04-09 15:45:00-04:00,345.8699951171875,346.05999755859375,345.3999938964844,345.864990234375,461113,0.0,0.0
2026-04-09 15:50:00-04:00,345.8800048828125,345.9100036621094,344.7401123046875,345.510009765625,735811,0.0,0.0
2026-04-09 15:55:00-04:00,345.510009765625,345.79998779296875,344.75,345.5899963378906,1260184,0.0,0.0
2026-04-10 09:30:00-04:00,346.2850036621094,350.3599853515625,344.95001220703125,347.4200134277344,3340404,0.0,0.0
2026-04-10 09:35:00-04:00,347.2655944824219,347.760009765625,345.6300048828125,345.7200012207031,1210465,0.0,0.0
2026-04-10 09:40:00-04:00,345.70989990234375,347.5899963378906,345.55999755859375,347.1199951171875,1003906,0.0,0.0
2026-04-10 09:45:00-04:00,347.1300048828125,348.6099853515625,346.3699951171875,346.61041259765625,1210550,0.0,0.0
2026-04-10 09:50:00-04:00,346.6000061035156,347.25860595703125,344.69000244140625,346.6000061035156,1203479,0.0,0.0
2026-04-10 09:55:00-04:00,346.6499938964844,347.6600036621094,346.3699951171875,347.2749938964844,780414,0.0,0.0
2026-04-10 10:00:00-04:00,347.29998779296875,347.9200134277344,346.82080078125,347.07000732421875,758964,0.0,0.0
2026-04-10 10:05:00-04:00,347.1499938964844,347.17999267578125,345.3999938964844,345.57000732421875,802403,0.0,0.0
2026-04-10 10:10:00-04:00,345.47601318359375,346.8299865722656,344.6400146484375,346.4849853515625,981492,0.0,0.0
2026-04-10 10:15:00-04:00,346.4599914550781,347.9599914550781,346.45001220703125,346.9800109863281,953156,0.0,0.0
2026-04-10 10:20:00-04:00,347.0199890136719,347.260009765625,345.3900146484375,346.44500732421875,823799,0.0,0.0
2026-04-10 10:25:00-04:00,346.4649963378906,347.1499938964844,346.03851318359375,346.55010986328125,684988,0.0,0.0
2026-04-10 10:30:00-04:00,346.5799865722656,347.6400146484375,346.5299987792969,347.54010009765625,655259,0.0,0.0
2026-04-10 10:35:00-04:00,347.5660095214844,348.04998779296875,346.42999267578125,346.4700012207031,778378,0.0,0.0
2026-04-10 10:40:00-04:00,346.44610595703125,347.3299865722656,345.8230895996094,345.9599914550781,647248,0.0,0.0
2026-04-10 10:45:00-04:00,345.9549865722656,346.20001220703125,345.6300964355469,345.8699951171875,488876,0.0,0.0
2026-04-10 10:50:00-04:00,345.8999938964844,346.9200134277344,345.3900146484375,345.510009765625,597498,0.0,0.0
2026-04-10 10:55:00-04:00,345.4989929199219,346.80499267578125,345.3299865722656,346.7900085449219,593484,0.0,0.0
2026-04-10 11:00:00-04:00,346.7900085449219,347.2699890136719,346.5,346.5799865722656,616633,0.0,0.0
2026-04-10 11:05:00-04:00,346.5899963378906,347.0199890136719,346.1513977050781,346.739990234375,491563,0.0,0.0
2026-04-10 11:10:00-04:00,346.739990234375,347.2898864746094,346.44000244140625,346.92999267578125,443598,0.0,0.0
2026-04-10 11:15:00-04:00,346.92999267578125,347.1099853515625,345.8299865722656,345.9049987792969,508305,0.0,0.0
2026-04-10 11:20:00-04:00,345.9200134277344,346.70001220703125,345.54998779296875,346.4949951171875,613481,0.0,0.0
2026-04-10 11:25:00-04:00,346.4800109863281,346.6400146484375,345.5400085449219,345.55999755859375,552178,0.0,0.0
2026-04-10 11:30:00-04:00,345.6000061035156,345.92840576171875,345.1514892578125,345.5199890136719,753913,0.0,0.0
2026-04-10 11:35:00-04:00,345.5000915527344,345.6199951171875,344.7200012207031,344.7799987792969,682874,0.0,0.0
2026-04-10 11:40:00-04:00,344.7900085449219,344.8500061035156,343.70001220703125,344.1099853515625,933992,0.0,0.0
2026-04-10 11:45:00-04:00,344.110107421875,344.45001220703125,343.3599853515625,343.7749938964844,721554,0.0,0.0
2026-04-10 11:50:00-04:00,343.7799987792969,344.5498962402344,343.7101135253906,344.2300109863281,579769,0.0,0.0
2026-04-10 11:55:00-04:00,344.2349853515625,344.25,343.5201110839844,343.9800109863281,600877,0.0,0.0
2026-04-10 12:00:00-04:00,344.0,344.2998962402344,343.3299865722656,344.06500244140625,479275,0.0,0.0
2026-04-10 12:05:00-04:00,344.06500244140625,344.3999938964844,343.8599853515625,344.1300048828125,404492,0.0,0.0
2026-04-10 12:10:00-04:00,344.1300048828125,344.989990234375,344.1199951171875,344.6449890136719,568059,0.0,0.0
2026-04-10 12:15:00-04:00,344.6499938964844,344.67999267578125,344.0201110839844,344.07000732421875,411503,0.0,0.0
2026-04-10 12:20:00-04:00,344.1099853515625,344.4700012207031,343.75,344.30999755859375,441766,0.0,0.0
2026-04-10 12:25:00-04:00,344.2799987792969,344.3999938964844,343.95001220703125,344.0199890136719,265149,0.0,0.0
2026-04-10 12:30:00-04:00,344.0249938964844,344.29998779296875,343.6099853515625,344.2200012207031,350225,0.0,0.0
2026-04-10 12:35:00-04:00,344.2200012207031,344.2699890136719,343.510009765625,343.6700134277344,309632,0.0,0.0
2026-04-10 12:40:00-04:00,343.6700134277344,343.67999267578125,342.739990234375,342.92999267578125,554971,0.0,0.0
2026-04-10 12:45:00-04:00,342.92999267578125,343.3900146484375,342.75,343.2200012207031,499873,0.0,0.0
2026-04-10 12:50:00-04:00,343.2300109863281,343.74481201171875,342.8999938964844,343.4649963378906,402845,0.0,0.0
2026-04-10 12:55:00-04:00,343.47601318359375,343.75,343.25048828125,343.5928955078125,309039,0.0,0.0
2026-04-10 13:00:00-04:00,343.6000061035156,343.6199951171875,342.8599853515625,343.0992126464844,348561,0.0,0.0
2026-04-10 13:05:00-04:00,343.0950012207031,343.8599853515625,343.0414123535156,343.80999755859375,381743,0.0,0.0
2026-04-10 13:10:00-04:00,343.7998962402344,344.2099914550781,343.4599914550781,344.114990234375,381219,0.0,0.0
2026-04-10 13:15:00-04:00,344.1400146484375,344.7499084472656,344.110107421875,344.6499938964844,414792,0.0,0.0
2026-04-10 13:20:00-04:00,344.6239929199219,344.8399963378906,344.2601013183594,344.3699951171875,408319,0.0,0.0
2026-04-10 13:25:00-04:00,344.3999938964844,344.55999755859375,343.8900146484375,343.989990234375,385418,0.0,0.0
2026-04-10 13:30:00-04:00,343.95001220703125,344.3299865722656,343.65008544921875,343.8399963378906,392258,0.0,0.0
2026-04-10 13:35:00-04:00,343.7950134277344,344.3500061035156,343.6600036621094,344.2449951171875,338915,0.0,0.0
2026-04-10 13:40:00-04:00,344.260009765625,344.6700134277344,344.1665954589844,344.5599060058594,325234,0.0,0.0
2026-04-10 13:45:00-04:00,344.54998779296875,344.6700134277344,344.2301025390625,344.43280029296875,258249,0.0,0.0
2026-04-10 13:50:00-04:00,344.4200134277344,345.9190979003906,344.4200134277344,345.8299865722656,646872,0.0,0.0
2026-04-10 13:55:00-04:00,345.8299865722656,346.3999938964844,345.5799865722656,346.30499267578125,568916,0.0,0.0
2026-04-10 14:00:00-04:00,346.3299865722656,346.739990234375,346.0050048828125,346.0299987792969,607191,0.0,0.0
2026-04-10 14:05:00-04:00,346.0299987792969,346.0799865722656,345.6900939941406,345.8900146484375,446494,0.0,0.0
2026-04-10 14:10:00-04:00,345.8810119628906,346.94000244140625,345.8599853515625,346.7349853515625,515701,0.0,0.0
2026-04-10 14:15:00-04:00,346.739990234375,347.25,346.7301025390625,346.8349914550781,571689,0.0,0.0
2026-04-10 14:20:00-04:00,346.8349914550781,347.1499938964844,346.7301025390625,346.8970031738281,352307,0.0,0.0
2026-04-10 14:25:00-04:00,346.8901062011719,347.1877136230469,346.7099914550781,346.9100036621094,472313,0.0,0.0
2026-04-10 14:30:00-04:00,346.90509033203125,347.0090026855469,346.2301025390625,346.2898864746094,417165,0.0,0.0
2026-04-10 14:35:00-04:00,346.260009765625,346.4100036621094,345.8399963378906,345.9898986816406,458345,0.0,0.0
2026-04-10 14:40:00-04:00,346.0,346.0957946777344,345.2406005859375,345.4100036621094,430270,0.0,0.0
2026-04-10 14:45:00-04:00,345.3901062011719,345.6600036621094,345.07000732421875,345.6199951171875,484456,0.0,0.0
2026-04-10 14:50:00-04:00,345.6235046386719,345.9299011230469,345.2699890136719,345.8999938964844,450667,0.0,0.0
2026-04-10 14:55:00-04:00,345.92999267578125,346.010009765625,345.5799865722656,345.9599914550781,327829,0.0,0.0
2026-04-10 15:00:00-04:00,346.010009765625,346.29998779296875,345.70001220703125,346.07000732421875,389279,0.0,0.0
2026-04-10 15:05:00-04:00,346.06500244140625,346.4700012207031,345.8699951171875,346.4200134277344,349820,0.0,0.0
2026-04-10 15:10:00-04:00,346.4100036621094,346.80999755859375,346.1199951171875,346.68011474609375,376835,0.0,0.0
2026-04-10 15:15:00-04:00,346.69000244140625,346.9100036621094,346.5199890136719,346.78009033203125,342052,0.0,0.0
2026-04-10 15:20:00-04:00,346.7900085449219,346.82989501953125,346.4599914550781,346.59600830078125,389432,0.0,0.0
2026-04-10 15:25:00-04:00,346.581787109375,346.6000061035156,346.0,346.0679931640625,433397,0.0,0.0
2026-04-10 15:30:00-04:00,346.0199890136719,346.7300109863281,345.95001220703125,346.44110107421875,482484,0.0,0.0
2026-04-10 15:35:00-04:00,346.4205017089844,346.8699951171875,346.3900146484375,346.614990234375,423236,0.0,0.0
2026-04-10 15:40:00-04:00,346.614990234375,347.69000244140625,346.6000061035156,347.6400146484375,586386,0.0,0.0
2026-04-10 15:45:00-04:00,347.625,347.8627014160156,346.9599914550781,347.69000244140625,647057,0.0,0.0
2026-04-10 15:50:00-04:00,347.7200012207031,348.19000244140625,347.010009765625,348.04998779296875,750161,0.0,0.0
2026-04-10 15:55:00-04:00,348.04998779296875,349.0,347.8800048828125,348.8949890136719,1831595,0.0,0.0
2026-04-13 09:30:00-04:00,349.8924865722656,350.489990234375,348.760009765625,349.0799865722656,2962458,0.0,0.0
2026-04-13 09:35:00-04:00,349.0799865722656,350.19000244140625,348.6600036621094,349.30499267578125,1024457,0.0,0.0
2026-04-13 09:40:00-04:00,349.25,350.05999755859375,348.57000732421875,349.7001037597656,1012545,0.0,0.0
2026-04-13 09:45:00-04:00,349.67449951171875,352.4493103027344,348.82000732421875,352.0150146484375,1357009,0.0,0.0
2026-04-13 09:50:00-04:00,352.0150146484375,354.8299865722656,351.9599914550781,354.4710998535156,1989189,0.0,0.0
2026-04-13 09:55:00-04:00,354.4519958496094,354.81829833984375,351.8599853515625,353.9200134277344,1231858,0.0,0.0
2026-04-13 10:00:00-04:00,353.92498779296875,354.57000732421875,353.2099914550781,354.54998779296875,773571,0.0,0.0
2026-04-13 10:05:00-04:00,354.54998779296875,356.3500061035156,354.07000732421875,354.6199951171875,1896741,0.0,0.0
2026-04-13 10:10:00-04:00,354.6000061035156,355.1000061035156,352.010009765625,352.3399963378906,1278666,0.0,0.0
2026-04-13 10:15:00-04:00,352.3800048828125,352.3800048828125,350.20001220703125,350.8617858886719,1177731,0.0,0.0
2026-04-13 10:20:00-04:00,350.8800048828125,351.44000244140625,350.2340087890625,351.0849914550781,869193,0.0,0.0
2026-04-13 10:25:00-04:00,351.1000061035156,351.9599914550781,350.9100036621094,351.75,696960,0.0,0.0
2026-04-13 10:30:00-04:00,351.7778015136719,352.6700134277344,351.2099914550781,351.614990234375,841505,0.0,0.0
2026-04-13 10:35:00-04:00,351.6099853515625,351.9700012207031,350.5000915527344,350.6050109863281,712362,0.0,0.0
2026-04-13 10:40:00-04:00,350.639892578125,351.7300109863281,350.2799987792969,351.7099914550781,742683,0.0,0.0
2026-04-13 10:45:00-04:00,351.7099914550781,351.79998779296875,350.6099853515625,350.989990234375,530062,0.0,0.0
2026-04-13 10:50:00-04:00,350.9649963378906,352.3699951171875,350.6099853515625,352.1099853515625,569484,0.0,0.0
2026-04-13 10:55:00-04:00,352.1050109863281,353.2749938964844,351.6300964355469,352.8399963378906,777810,0.0,0.0
2026-04-13 11:00:00-04:00,352.8299865722656,352.8999938964844,351.42999267578125,351.6300048828125,652377,0.0,0.0
2026-04-13 11:05:00-04:00,351.61590576171875,351.8699951171875,350.830810546875,351.1672058105469,549475,0.0,0.0
2026-04-13 11:10:00-04:00,351.135009765625,351.54998779296875,350.4599914550781,350.6199951171875,470636,0.0,0.0
2026-04-13 11:15:00-04:00,350.625,350.989990234375,349.7500915527344,349.82000732421875,764073,0.0,0.0
2026-04-13 11:20:00-04:00,349.8349914550781,350.69000244140625,349.7550048828125,350.3599853515625,590875,0.0,0.0
2026-04-13 11:25:00-04:00,350.340087890625,350.6650085449219,349.7799987792969,350.3125915527344,570612,0.0,0.0
2026-04-13 11:30:00-04:00,350.3299865722656,350.760009765625,349.9599914550781,350.4750061035156,395698,0.0,0.0
2026-04-13 11:35:00-04:00,350.45098876953125,351.4599914550781,350.3500061035156,351.15850830078125,548658,0.0,0.0
2026-04-13 11:40:00-04:00,351.1400146484375,351.3699951171875,350.3500061035156,350.6401062011719,424959,0.0,0.0
2026-04-13 11:45:00-04:00,350.61761474609375,351.3096008300781,350.510009765625,350.8500061035156,384554,0.0,0.0
2026-04-13 11:50:00-04:00,350.82000732421875,350.9599914550781,350.25,350.31500244140625,280125,0.0,0.0
2026-04-13 11:55:00-04:00,350.31500244140625,350.9100036621094,350.0799865722656,350.8999938964844,308680,0.0,0.0
2026-04-13 12:00:00-04:00,350.8999938964844,351.1000061035156,350.3399963378906,350.7398986816406,345117,0.0,0.0
2026-04-13 12:05:00-04:00,350.7049865722656,352.44989013671875,350.5849914550781,351.9469909667969,642904,0.0,0.0
2026-04-13 12:10:00-04:00,351.8999938964844,352.3799133300781,351.5899963378906,351.6300048828125,479438,0.0,0.0
2026-04-13 12:15:00-04:00,351.6300048828125,351.84991455078125,351.1000061035156,351.5199890136719,399785,0.0,0.0
2026-04-13 12:20:00-04:00,351.5249938964844,352.30999755859375,351.3700866699219,352.2099914550781,431173,0.0,0.0
2026-04-13 12:25:00-04:00,352.19000244140625,353.3299865722656,351.9700012207031,353.07501220703125,592813,0.0,0.0
2026-04-13 12:30:00-04:00,353.0751037597656,353.3999938964844,352.45001220703125,352.7149963378906,647056,0.0,0.0
2026-04-13 12:35:00-04:00,352.7001037597656,353.5299987792969,352.6300048828125,352.8800048828125,484592,0.0,0.0
2026-04-13 12:40:00-04:00,352.8500061035156,353.1199951171875,351.70001220703125,352.4949951171875,557482,0.0,0.0
2026-04-13 12:45:00-04:00,352.489990234375,353.32000732421875,352.02301025390625,352.8999938964844,475646,0.0,0.0
2026-04-13 12:50:00-04:00,352.9200134277344,353.3699951171875,352.42999267578125,352.4599914550781,496306,0.0,0.0
2026-04-13 12:55:00-04:00,352.4599914550781,352.94000244140625,352.051513671875,352.8900146484375,346606,0.0,0.0
2026-04-13 13:00:00-04:00,352.8949890136719,353.2799987792969,352.75,353.0050048828125,348016,0.0,0.0
2026-04-13 13:05:00-04:00,353.010009765625,353.34991455078125,352.93499755859375,353.31500244140625,370521,0.0,0.0
2026-04-13 13:10:00-04:00,353.32989501953125,353.71990966796875,352.9599914550781,353.2850036621094,483801,0.0,0.0
2026-04-13 13:15:00-04:00,353.32000732421875,353.8599853515625,353.1401062011719,353.5299987792969,472212,0.0,0.0
2026-04-13 13:20:00-04:00,353.5599060058594,353.8599853515625,353.1099853515625,353.6300048828125,558067,0.0,0.0
2026-04-13 13:25:00-04:00,353.67498779296875,354.57989501953125,353.29998779296875,354.4399108886719,700523,0.0,0.0
2026-04-13 13:30:00-04:00,354.4200134277344,354.5,353.8299865722656,354.1700134277344,428307,0.0,0.0
2026-04-13 13:35:00-04:00,354.1700134277344,354.4898986816406,353.8999938964844,354.20001220703125,488909,0.0,0.0
2026-04-13 13:40:00-04:00,354.20001220703125,354.70001220703125,354.04998779296875,354.114990234375,451676,0.0,0.0
2026-04-13 13:45:00-04:00,354.1099853515625,354.2900085449219,353.55999755859375,353.6216125488281,395637,0.0,0.0
2026-04-13 13:50:00-04:00,353.6400146484375,353.6600036621094,352.6719970703125,353.04010009765625,594238,0.0,0.0
2026-04-13 13:55:00-04:00,353.0674133300781,353.29840087890625,352.5799865722656,352.7428894042969,490734,0.0,0.0
2026-04-13 14:00:00-04:00,352.7900085449219,352.989990234375,352.6099853515625,352.8399963378906,268671,0.0,0.0
2026-04-13 14:05:00-04:00,352.8299865722656,353.04998779296875,352.6499938964844,352.91510009765625,246286,0.0,0.0
2026-04-13 14:10:00-04:00,352.92999267578125,353.04998779296875,352.6900939941406,352.80999755859375,230175,0.0,0.0
2026-04-13 14:15:00-04:00,352.8299865722656,352.8351135253906,351.875,352.0950012207031,545243,0.0,0.0
2026-04-13 14:20:00-04:00,352.0899963378906,352.3900146484375,351.8699951171875,352.2950134277344,298199,0.0,0.0
2026-04-13 14:25:00-04:00,352.2804870605469,352.3299865722656,352.04998779296875,352.1700134277344,220004,0.0,0.0
2026-04-13 14:30:00-04:00,352.1650085449219,352.2200012207031,351.239990234375,351.57000732421875,650992,0.0,0.0
2026-04-13 14:35:00-04:00,351.5199890136719,352.0,351.5,351.9150085449219,366283,0.0,0.0
2026-04-13 14:40:00-04:00,351.9263916015625,352.0199890136719,351.54998779296875,351.7550048828125,364146,0.0,0.0
2026-04-13 14:45:00-04:00,351.7699890136719,352.17999267578125,351.7200012207031,351.8100891113281,350315,0.0,0.0
2026-04-13 14:50:00-04:00,351.8109130859375,351.94989013671875,351.5199890136719,351.8599853515625,282628,0.0,0.0
2026-04-13 14:55:00-04:00,351.8500061035156,352.04998779296875,351.55010986328125,351.72119140625,258620,0.0,0.0
2026-04-13 15:00:00-04:00,351.7300109863281,352.0400085449219,351.20001220703125,351.30999755859375,365049,0.0,0.0
2026-04-13 15:05:00-04:00,351.32000732421875,351.5,350.82000732421875,351.2099914550781,552250,0.0,0.0
2026-04-13 15:10:00-04:00,351.2300109863281,351.2698974609375,350.2601013183594,350.8299865722656,473590,0.0,0.0
2026-04-13 15:15:00-04:00,350.8500061035156,351.2900085449219,350.54998779296875,350.95001220703125,391798,0.0,0.0
2026-04-13 15:20:00-04:00,350.95001220703125,351.6400146484375,350.79998779296875,351.5600891113281,468847,0.0,0.0
2026-04-13 15:25:00-04:00,351.5616149902344,351.7099914550781,351.19000244140625,351.42498779296875,479713,0.0,0.0
2026-04-13 15:30:00-04:00,351.4049987792969,352.32000732421875,351.3399963378906,351.7300109863281,590187,0.0,0.0
2026-04-13 15:35:00-04:00,351.739990234375,351.7900085449219,351.08880615234375,351.1000061035156,467033,0.0,0.0
2026-04-13 15:40:00-04:00,351.1003112792969,351.2200012207031,350.6700134277344,350.8949890136719,549323,0.0,0.0
2026-04-13 15:45:00-04:00,350.8800048828125,350.9999084472656,350.7200012207031,350.8299865722656,368290,0.0,0.0
2026-04-13 15:50:00-04:00,350.82000732421875,352.2099914550781,350.82000732421875,352.0199890136719,879559,0.0,0.0
2026-04-13 15:55:00-04:00,352.1199951171875,352.739990234375,352.07000732421875,352.4049987792969,1573754,0.0,0.0
2026-04-14 09:30:00-04:00,357.3550109863281,361.29998779296875,354.7699890136719,359.7850036621094,4513787,0.0,0.0
